complaint_id,complaint_text,complaint_date,complaint_source,complaint_language,customer_id,customer_type,city,state,product_category,product_name,payment_method,refund_requested,refund_status,delivery_partner,delivery_delay_days,complaint_status,first_response_time_minutes,resolution_time_hours,escalation_required,customer_feedback_rating,device_type,app_version,previous_complaints_count
C01703,Complaint regarding Carrier 19XR: unit has been shutting down randomly. Job card 467792 already raised. Requesting immediate technical support as business operations are directly impacted. Please assign a senior engineer.,09-11-2023,Email,English,CUS-85658,Retail Store,Amritsar,Punjab,Chiller/Heat Pump,Carrier 19XR,Cash,No,NA,Self-Delivery,4,In Progress,119,,No,,Desktop,NA,6
C01704,"Writing this with a lot of frustration and genuine distress. Our Carrier ModuCold 10x10 started temperature alarm going off every few hours and we have 1099 kg of medicines which is now getting spoiled. This is our entire livelihood. My family depends on this business. I trusted Carrier because everyone said it's a reliable brand. Please, please send someone today.",08-03-2024,Phone,English,CUS-52347,HVAC Contractor,Tiruppur,Tamil Nadu,Modular Cold Room,Carrier ModuCold 10x10,Credit Card,Yes,Pending,NA,0,In Progress,346,,Yes,,Phone Call,NA,6
C01705,"Sir hum bahut pareshan hain. Humara Carrier VRF X Power 12TR indoor units not communicating with outdoor de raha hai 3 hafte se. Aapke service center mein complaint di, koi update nahi aaya. Manager se request ki baat karne ki, woh bhi busy hain. Yeh kya service hai? Carrier se itni umeed nahi thi hume.",10-01-2024,Field Engineer,Hinglish,CUS-48659,Brewery,Dehradun,Uttarakhand,Carrier VRF X Power,Carrier VRF X Power 12TR,Purchase Order,No,NA,FedEx,2,Open,551,,No,,Desktop,NA,1
C01706,Formal complaint: Carrier 1.5T Cassette installed 8 months ago is now rattling sound at high speed. Warranty is still valid. Requesting warranty repair at the earliest. Please confirm receipt of this complaint.,27-03-2022,Service Center,Hindi-English,CUS-62298,Cold Storage Operator,Surat,Gujarat,Cassette AC,Carrier 1.5T Cassette,UPI,Yes,Pending,NA,0,Closed,664,72,No,5,Desktop,NA,1
C01707,"You people took ₹250,000 from us and your Carrier InvCU-7.5TR cannot even function properly for 15 months!! It has been consuming excessive power and your so-called support team keeps giving excuses. Done waiting. I want a full refund or brand new replacement. Not interested in any more repairs. This is my 5th complaint for same issue!",01-07-2023,Field Engineer,English,CUS-15590,Bakery,Secunderabad,Telangana,Inverter Condensing Unit,Carrier InvCU-7.5TR,Purchase Order,No,NA,Self-Delivery,1,Closed,183,578,No,5,Tablet,NA,4
C01708,Complaint regarding Carrier InvCU-3TR: unit has been inverter board failed. Job card 586180 already raised. Requesting immediate technical support as business operations are directly impacted. Please assign a senior engineer.,16-11-2022,App,Hinglish,CUS-94924,Retail Store,Guwahati,Assam,Inverter Condensing Unit,Carrier InvCU-3TR,NEFT,No,NA,Self-Delivery,25,Open,620,,Yes,,Mobile,2.7.2,6
C01709,"Hello, I would like to follow up on my earlier service request regarding our Carrier AquaForce 30XW. The unit has been integration with cooling tower failed and while a technician visited 15 days ago, the issue recurred shortly after. We operate a Hospital and this is affecting our day-to-day operations. A swift resolution would be greatly appreciated. Regards. ???",15-02-2023,Web Portal,English,CUS-71892,Hospital,Noida,Uttar Pradesh,Chiller/Heat Pump,Carrier AquaForce 30XW,EMI,No,NA,Blue Dart,12,In Progress,486,,No,,Desktop,NA,0
C01710,URGENT - PLEASE READ IMMEDIATELY. Our Klarwind KW-100 has been stopped working suddenly since last night. We operate a pharmacy and currently have 625 kg of confectionery at risk. Temperature has already risen to 17°C inside. Every hour without cooling is causing massive losses. Please send an emergency technician RIGHT NOW. This cannot wait for a scheduled visit.,19-07-2023,Field Engineer,English,CUS-57530,Retail Store,Kolhapur,Maharashtra,Klarwind Air Purifier,Klarwind KW-100,EMI,No,NA,FedEx,22,In Progress,251,,No,,Phone Call,NA,6
C01711,Nahi chali yeh wali. Carrier 30RB mein completely down aaya. Hum ek supermarket chalate hain aur medicines ka nuksaan ho raha hai roz. Aapka helpline uthata hi nahi. Emergency kya hoti hai samajh mein nahi aata kya? Please koi bhejo abhi.,01-01-2022,Web Portal,Hindi-English,CUS-14126,Textile Factory,Guntur,Andhra Pradesh,Chiller/Heat Pump,Carrier 30RB,UPI,Yes,Approved,NA,0,Closed,785,539,No,1,Desktop,NA,7
C01712,"WHAT IS HAPPENING WITH YOUR SERVICE??? The Klarwind KW-250 is auto mode not activating. I registered complaint #913765 and it has been 15 days. No update, no visit, no call. Your customer care just puts me on hold and transfers the call. DISGUSTING. I will escalate this to the highest level possible.",31-10-2023,Phone,English,CUS-15875,Restaurant,Gaya,Bihar,Klarwind Air Purifier,Klarwind KW-250,Cheque,Yes,Approved,Blue Dart,6,Closed,714,247,No,3,Tablet,NA,1
C01713,Congratulations Carrier! Your Carrier Carlyle 06DR managed to start suction pressure dropping during operation in just 13 months. Quite an achievement. And the support team is equally impressive - they have promised a callback 2 times now and each time they deliver on that promise by never calling. Outstanding work all around. Nobody from your regional office is responding either.,23-12-2022,Service Center,English,CUS-80033,Food Processing Unit,Gaya,Bihar,Screw Compressor Rack,Carrier Carlyle 06DR,Cheque,No,NA,FedEx,2,Resolved,17,644,No,3,NA,NA,2
C01714,"Yaar ek dum mast service di aapne! Carrier EC-750 ka compressor gaya, 18 din se evaporator coil leaking refrigerant chal raha hai. Complaint number 268213 hai mere paas. Koi action nahi. Zyada patience nahi hai ab. Ya toh theek karo ya paisa waapis karo. Job card #265958 already logged. Spare part ordered 36 days ago, still not received.",18-02-2022,Web Portal,Hinglish,CUS-91778,Shopping Mall,Dibrugarh,Assam,Evaporator Unit,Carrier EC-750,Cheque,No,NA,FedEx,21,Escalated,723,,Yes,,Desktop,NA,7
C01715,"Following up on complaint for Carrier 1.5T Cassette which is compressor making unusual noise. Response time so far has exceeded SLA. Please update on spare part availability and engineer visit schedule. Operations are being impacted. Spare part ordered 28 days ago, still not received.",06-02-2023,Phone,English,CUS-54481,Textile Factory,Bhubaneswar,Odisha,Cassette AC,Carrier 1.5T Cassette,Credit Card,Yes,Approved,Self-Delivery,9,Closed,145,600,No,1,NA,NA,6
C01716,The Klarwind KW-Pro at our facility is HEPA filter clogged within 2 months. Our maintenance team has inspected but the issue requires certified Carrier service. Active AMC in place. Please prioritize and confirm visit schedule.,08-08-2024,App,English,CUS-63284,Industrial Unit,Faridabad,Haryana,Klarwind Air Purifier,Klarwind KW-Pro,Cheque,No,NA,Self-Delivery,14,In Progress,370,,No,,Mobile,4.5.6,7
C01717,"Oh absolutely FANTASTIC service as always! The Carrier CCN System has been setpoint not being maintained for 11 days now. Your team promised a visit in 24 hours - that was 4 weeks ago. I'm sure the engineer is just taking a very long scenic route to our location. 10 out of 10, would absolutely not recommend. !!!",22-11-2023,WhatsApp,English,CUS-12639,Pharmacy,Gaya,Bihar,Controls,Carrier CCN System,NEFT,Yes,Rejected,Blue Dart,9,Closed,1361,247,No,3,Mobile,NA,5
C01718,Complaint regarding Carrier 38CDQ: unit has been static pressure too high. Job card 428303 already raised. Requesting immediate technical support as business operations are directly impacted. Please assign a senior engineer.,29-06-2022,Field Engineer,Hinglish,CUS-42562,Cold Storage Operator,Jamshedpur,Jharkhand,Ducted AC,Carrier 38CDQ,Credit Card,No,NA,NA,0,In Progress,463,,No,,Desktop,NA,3
C01719,"You people took ₹75,000 from us and your Klarwind KW-Pro cannot even function properly for 1 months!! It has been fan speed not changing and your so-called support team keeps giving excuses. Done waiting. I want a full refund or brand new replacement. Not interested in any more repairs. Nobody from your regional office is responding either.",21-09-2022,App,Hinglish,CUS-59946,Warehouse,Anand,Gujarat,Klarwind Air Purifier,Klarwind KW-Pro,UPI,Yes,Rejected,FedEx,11,In Progress,362,,No,,Mobile,3.3.9,8
C01720,"When we chose Carrier we thought we were choosing reliability and strong after-sales support. Unfortunately that's not been our experience. The Air One AO-Max is stopped working after 3 weeks and has been for 3 weeks. Multiple calls and one failed service visit later, we still have the same problem. Very disappointing. This is my 2th complaint for same issue!",14-06-2024,Phone,English,CUS-95097,Cold Storage Operator,Jamshedpur,Jharkhand,Air One Purifier,Air One AO-Max,EMI,Yes,Approved,Self-Delivery,2,Closed,957,411,No,5,Phone Call,NA,0
C01721,"I don't know what else to do. The OptiClean OC-UV has been display arrived cracked for 10 days and we've lost so much already. We are a small family-run business and every day without this equipment working is pushing us further into losses. I've called 12 times, raised tickets, even came to the service center personally. Nothing has worked. Please someone help us. ???",10-07-2023,Web Portal,English,CUS-50366,Ice Cream Parlour,Kochi,Kerala,OptiClean Purifier,OptiClean OC-UV,NEFT,Yes,Approved,Self-Delivery,17,Resolved,398,373,No,4,Desktop,NA,4
C01722,"Wow, what a premium experience this has been. Spent ₹150,000 on the Carrier 30RB and it's already leaking refrigerant. Your customer support put me on hold for 40 minutes and then disconnected. Truly five-star service. Really makes a customer feel valued. Job card #514060 already logged.",03-02-2024,Email,English,CUS-48616,HVAC Contractor,Guwahati,Assam,Chiller/Heat Pump,Carrier 30RB,EMI,No,NA,FedEx,23,Escalated,606,,Yes,,Phone Call,NA,0
C01723,"I am writing with a heavy heart because I genuinely believed in the Carrier brand. We invested significantly in the Carrier Emperia 4-Way expecting reliable performance. But the unit has been not cooling the room for 18 days now, and despite two service visits the problem keeps returning. We expected so much better from a brand of this stature. This is my 3th complaint for same issue!",30-10-2024,App,English,CUS-36237,Hospital,Kanpur,Uttar Pradesh,Cassette AC,Carrier Emperia 4-Way,Purchase Order,Yes,Rejected,NA,0,In Progress,331,,Yes,,Mobile,2.5.4,6
C01724,Formal compliant: Carrier InvCU-10TR installed 9 months ago is now refrigerant leaking. Warranty is still valid. Requesting warranty repair at the earliest. Please confirm receipt of this complaint. 😤 This is my 3th complaint for same issue!,01-12-2023,Phone,English,CUS-27121,Hotel,Silchar,Assam,Inverter Condensing Unit,Carrier InvCU-10TR,EMI,No,NA,FedEx,20,Closed,870,542,No,5,Tablet,NA,7
C01725,"Hello, I would like to follow up on my earlier service request regarding our Carrier Touch Pilot. The unit has been showing multiple error codes and while a technician visited 9 days ago, the issue recurred shortly after. We operate a Pharmacy and this is affecting our day-to-day operations. A swift resolution would be greatly appreciated. Regards.",09-02-2022,Web Portal,English,CUS-10361,Pharmacy,Gandhinagar,Gujarat,Controls,Carrier Touch Pilot,Purchase Order,Yes,Pending,DTDC,19,Resolved,1253,680,Yes,3,Desktop,NA,4
C01726,"Dear Carrier Support Team, I hope this message reaches the concerned team promptly. I am writing regarding our Carrier 06N Screw Rack which has been oil separator blocked for the past 5 days. We have submitted a service request (Job No. 356468) but are yet to see resolution. I would appreciate it if a senior technician could be assigned to look into this at your earliest convenience. Thank you for your time.",12-04-2024,Field Engineer,English,CUS-40115,Industrial Unit,Kolhapur,Maharashtra,Screw Compressor Rack,Carrier 06N Screw Rack,Purchase Order,No,NA,Blue Dart,12,Closed,712,608,No,2,NA,NA,4
C01727,"Kya baat hai Carrier ji, waah! Carrier ReFlex SM Series install kiye sirf 17 mahine hue the aur meat section temperature too high shuru ho gaya. Technician aaya, kuch theek kiya nahi, chala gaya. Ab phone uthate nahi. Itna mehenga unit kharida tha soch ke ki reliable hoga. Bilkul nahi hoga bhai. 😡",23-10-2022,Phone,Hinglish,CUS-46413,Office Building,Ludhiana,Punjab,Supermarket Refrigeration,Carrier ReFlex SM Series,EMI,No,NA,NA,0,Escalated,784,,Yes,,NA,NA,1
C01728,Following up on complaint for Carrier CCN System which is remote access not working at all. Response time so far has exceeded SLA. Please update on spare part availability and engineer visit schedule. Operations are being impacted. Job card #381439 already logged.,21-12-2024,Field Engineer,English,CUS-74237,HVAC Contractor,Jaipur,Rajasthan,Controls,Carrier CCN System,EMI,Yes,Pending,NA,0,In Progress,235,,No,,Phone Call,NA,0
C01729,"Oh absolutely FANTASTIC service as always! The Carrier ColdCell 6x8 has been temperature fluctuating and causing food spoilage for 3 days now. Your team promised a visit in 24 hours - that was 2 weeks ago. I'm sure the engineer is just taking a very long scenic route to our location. 10 out of 10, would absolutely not recommend.",25-09-2023,Phone,English,CUS-81626,Ice Cream Parlour,Ahmedabad,Gujarat,Modular Cold Room,Carrier ColdCell 6x8,UPI,No,NA,Blue Dart,25,Closed,526,674,No,3,Tablet,NA,0
C01730,Congratulations Carrier! Your Carrier InvCU-10TR managed to start loud noise from compressor area in just 1 months. Quite an achievement. And the support team is equally impressive - they have promised a callback 5 times now and each time they deliver on that promise by never calling. Outstanding work all around.,18-02-2023,Web Portal,English,CUS-82392,Bakery,Pune,Maharashtra,Inverter Condensing Unit,Carrier InvCU-10TR,Cheque,No,NA,Self-Delivery,13,In Progress,762,,Yes,,Desktop,NA,1
C01731,"Service escalation for Carrier CoolWall Island: defrost not triggering at scheduled time. This is the second occurrence in 15 months. Previous job card details available. Requesting escalation to resolve root cause rather than temporary fix. This is my 3th complaint for same issue! Spare part ordered 39 days ago, still not received.",10-02-2022,Field Engineer,English,CUS-27996,Warehouse,Gurgaon,Haryana,Supermarket Refrigeration,Carrier CoolWall Island,Purchase Order,Yes,Pending,Blue Dart,8,In Progress,424,,No,,Phone Call,NA,2
C01732,"Dear Carrier Support Team, I hope this message reaches the concerned team promptly. I am writing regarding our Carrier VRF X Power 8TR which has been indoor units not communicating with outdoor for the past 7 days. We have submitted a service request (Job No. 366475) but are yet to see resolution. I would appreciate it if a senior technician could be assigned to look into this at your earliest convenience. Thank you for your time. This is my 3th complaint for same issue! Spare part ordered 30 days ago, still not received.",12-11-2023,Web Portal,English,CUS-85936,Data Center,Durgapur,West Bengal,Carrier VRF X Power,Carrier VRF X Power 8TR,UPI,No,NA,NA,0,Resolved,1349,386,No,4,Desktop,NA,2
